created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Dec 09 15:05:19 +0000 2023;1733503093466399035;"@info_beragam @prabowo @Gerindra Rakyat memilih PakbowoKita PilihannyaKita alasannya mendukung hal baru yang jelas serta mau memahami harapan rakyat.  #AkuRelawanPrabowoGibran #KitaMudaBeraniKeren SerunyaBareng AyahbowoGibran @prabowo @gerindra https://t.co/m0P7j3KWig";0;0;0;0;in;1711032616407973888;1733495825718993125;EditorProPS;https://twitter.com/EditorProPS/status/1733503093466399035
Sat Dec 09 15:05:18 +0000 2023;1733503092082303260;"@MartinusButarb1 Gw jg dlu milih Prabowo karna jujur aja ga ada pilihan lain, dan udh kaya berjudi daripada jkw berkuasa lagi dan ga puas pas periode pertama jkw😂 skrg ada 3 Paslon udh ada yg jelas, kompoten dan layak jd presiden dari segi prestasi dan rekam jejak nya auto berpindah dgn ikhlas";0;0;0;2;in;936970196673110016;1733394599945879947;xandreanda;https://twitter.com/xandreanda/status/1733503092082303260
Sat Dec 09 15:05:13 +0000 2023;1733503071005860045;"@Leonita_Lestari semakin yakin klo Prabowo Gibran bisa satu putaran";0;0;0;0;in;4686261140;1733474218975907971;hp34d74r;https://twitter.com/hp34d74r/status/1733503071005860045
Sat Dec 09 15:05:11 +0000 2023;1733503061790961871;"@kegblgnunfaedh Penguasa buang2 duit buat bermegah2an, sementara nasib Pendidikannya begini... @jokowi  @aniesbaswedan  @ganjarpranowo  @prabowo";0;0;0;0;in;778966330410020864;1733464536840274110;Pemerintah_IDN;https://twitter.com/Pemerintah_IDN/status/1733503061790961871
Sat Dec 09 15:05:00 +0000 2023;1733503015494283395;"@NoMeycan Masak harus sama sperti Prabowo, ogah ah, basi. Berjuang demi negara tuh gak harus sperti jadi prabowo, emang yg sipil ga bisa, emang ga boleh? Boleh dong, membela junjunganmu boleh aja, Tapi goblok jangan😂😂";1;0;0;0;in;1124852036;1733476887421493544;KentKukuh;https://twitter.com/KentKukuh/status/1733503015494283395
Sat Dec 09 15:04:59 +0000 2023;1733503009869758682;"Pak @prabowo merasa diri paling negarawan? Tapi kok begini ya Pak?";0;0;0;0;in;480431766;1733503009869758682;aidiljapnur;https://twitter.com/aidiljapnur/status/1733503009869758682
Sat Dec 09 15:05:03 +0000 2023;1733503029822046571;"Titip Dua Agenda Kepada Prabowo, AHY: Esensi Perubahan dan Perbaikan yang Kita Perjuangkan. dzk  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/AtWMZcInn3";0;0;0;0;in;326270868;1733503029822046571;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733503029822046571
Sat Dec 09 15:05:01 +0000 2023;1733503017964724481;"AHY ngaku tak masalah siapapun cawapres Prabowo: Kita fokus kemenangan. auh  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/BTvrA2HeB7";0;0;0;0;in;326270868;1733503017964724481;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733503017964724481
Sat Dec 09 15:04:54 +0000 2023;1733502988340318469;"@psi_id Pak Prabowo pakai jaket PSI nihh";0;0;0;0;in;1632341390784069635;1733482987290018261;basuki_dipa;https://twitter.com/basuki_dipa/status/1733502988340318469
Sat Dec 09 15:04:55 +0000 2023;1733502993428087237;"Demokrat Sumbar Tegak Lurus Instruksi AHY, Siap Menangkan Prabowo di Pilpres 2024. xvi  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/P9qd6o7GXj";0;0;0;0;in;326270868;1733502993428087237;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502993428087237
Sat Dec 09 15:04:58 +0000 2023;1733503006396834175;"Nilai Prabowo Miliki Karakteristik Kuat Sebagai Pemimpin, AHY: Beliau Pantang Menyerah. hx_  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/jXwXpgQjSR";0;0;0;0;in;326270868;1733503006396834175;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733503006396834175
Sat Dec 09 15:04:49 +0000 2023;1733502968773927084;"Pakai strategi serangan darat dan udara, Demokrat Jakarta kerja keras menangkan Prabowo. h]h  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/EexZnNfnFb";0;0;0;0;in;326270868;1733502968773927084;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502968773927084
Sat Dec 09 15:04:46 +0000 2023;1733502957596160111;"AHY ajak seluruh kader partai Demokrat menangkan Prabowo di pilpres 2024. den  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/pWlJiXw6Zc";0;0;0;0;in;326270868;1733502957596160111;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502957596160111
Sat Dec 09 15:04:43 +0000 2023;1733502945373954449;"AHY instruksikan kader Demokrat rapatkan barisan menangkan Prabowo. y]z  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/xtROjZqdzw";0;0;0;0;in;326270868;1733502945373954449;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502945373954449
Sat Dec 09 15:04:37 +0000 2023;1733502917506924816;"Gaspoll Bro Jabar Berbekal Asta Cita Ajak Masyarakat Dukung Prabowo-Gibran https://t.co/2p1ZK2ok0G";0;0;1;1;in;55507370;1733502917506924816;tvOneNews;https://twitter.com/tvOneNews/status/1733502917506924816
Sat Dec 09 15:04:35 +0000 2023;1733502911890743603;"Cerdasnya Anak Anies Baswedan Mutiara Baswedan, Sebut Berkompetisi Pemilu Tak Berarti Bermusuhan https://t.co/cmjOWMt6Ly";0;1;0;12;in;55507370;1733502911890743603;tvOneNews;https://twitter.com/tvOneNews/status/1733502911890743603
Sat Dec 09 15:04:32 +0000 2023;1733502900100587866;"@VIVAcoid Makin gemoy aja nih Pak Prabowo";0;0;0;0;in;1597448284582608897;1733293177472528566;mkrbilaur;https://twitter.com/mkrbilaur/status/1733502900100587866
Sat Dec 09 15:04:34 +0000 2023;1733502904722665785;"AHY instruksikan kader Demokrat menangkan Prabowo di pilpres 2024. cdi  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/XrqpB4m0ht";0;0;0;0;in;326270868;1733502904722665785;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502904722665785
Sat Dec 09 15:04:30 +0000 2023;1733502891820982490;"AHY minta kader panaskan mesin partai menangkan Prabowo pada pilpres 2024. ck_  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/8qG6S2BS3A";0;0;0;0;in;326270868;1733502891820982490;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502891820982490
Sat Dec 09 15:04:27 +0000 2023;1733502878772601207;"AHY minta kader panaskan mesin partai menangkan Prabowo pada pilpres 2024. \uy  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/GjKaGmk5Jt";0;0;0;0;in;326270868;1733502878772601207;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502878772601207
Sat Dec 09 15:04:26 +0000 2023;1733502872694960614;"Efek Jokowi, Elektabilitas Prabowo-Gibran Menguat di Jawa Tengah https://t.co/gRw0moLWl0";0;0;0;0;in;1225432911899324419;1733502872694960614;RepelitaO;https://twitter.com/RepelitaO/status/1733502872694960614
Sat Dec 09 15:04:20 +0000 2023;1733502847357268333;"AHY instruksikan ke seluruh kader Demokrat: Menangkan Prabowo di pilpres 2024. ylx  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/ZWz9DlmG7J";0;0;0;0;in;326270868;1733502847357268333;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502847357268333
Sat Dec 09 15:04:19 +0000 2023;1733502844639346696;"Prabowo tidak layak jadi capres! Diduga lakukan korupsi, DPP nasional corruption watch sebut Prabowo tak layak jadi capres https://t.co/pzaM47RLL2";0;0;0;1;in;1456309436;1733502402698035241;jane_jubay;https://twitter.com/jane_jubay/status/1733502844639346696
Sat Dec 09 15:04:19 +0000 2023;1733502844127658074;"tahun pemilu😇 https://t.co/y7OXXX4Nn1";0;0;0;0;in;1245044289073074187;1733502844127658074;leehanst;https://twitter.com/leehanst/status/1733502844127658074
Sat Dec 09 15:04:09 +0000 2023;1733502800079040842;"@agathadew_ @prabowo @Gerindra Asik banget, PakbowoKita PilihannyaKita itu tokoh yg fokus untuk peningkatan kemakmuran masyarakat, yg benar terlibat dgn kita2.  #AkuRelawanPrabowoGibran #KitaMudaBeraniKeren SerunyaBareng AyahbowoGibran @prabowo @gerindra https://t.co/xcHIQCkXmf";0;0;0;0;in;1713200513708400640;1733496776513237279;jenniferMush;https://twitter.com/jenniferMush/status/1733502800079040842
Sat Dec 09 15:04:08 +0000 2023;1733502796375396462;"Sabtu Biru Langit Ceria, Sarana TKN Prabowo-Gibran Ajak Emak-emak Satukan Suara https://t.co/lhAp92aVl2";0;0;0;0;in;1225432911899324419;1733502796375396462;RepelitaO;https://twitter.com/RepelitaO/status/1733502796375396462
Sat Dec 09 15:04:07 +0000 2023;1733502791640068201;"@tvOneNews pengawas pemilu mau di tegur keras lagi kahh...  wkwkwkkwk";0;0;0;0;in;1327936258429964288;1733472607155175538;Mkaff313;https://twitter.com/Mkaff313/status/1733502791640068201
Sat Dec 09 15:04:03 +0000 2023;1733502776913838343;"@zarryhendrik Menang dengan skor nomor urut Prabowo-Gibran✌🏻";0;0;0;0;in;936480179811000320;1733498217860591786;rafiiii_10;https://twitter.com/rafiiii_10/status/1733502776913838343
Sat Dec 09 15:04:00 +0000 2023;1733502763047497756;"@CS7500959974021 @kurawa Prabowo cuma perlu 5%";0;0;0;0;in;83375767;1733404582825669065;anieferdianto;https://twitter.com/anieferdianto/status/1733502763047497756
Sat Dec 09 15:03:59 +0000 2023;1733502757922128315;"@Dwimesse_Dwi @andre_rosiade @prabowo Prabowo kaya nya kesel lihat pendukungnya tidak seperti 2019, makanya dia lempar pendukungnya keceng banget";0;0;0;0;in;1631824775579570176;1733353845156372782;Sus20085864;https://twitter.com/Sus20085864/status/1733502757922128315
Sat Dec 09 15:03:56 +0000 2023;1733502745053909112;"Usai Gabung KIM, Elektabilitas Demokrat dan Prabowo Kian Meningkat. `ks  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/ZlqRXyAZxM";0;0;0;0;in;326270868;1733502745053909112;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502745053909112
Sat Dec 09 15:03:50 +0000 2023;1733502722400498147;"@MartinusButarb1 Saya termasuk di barisan Prabowo di 2019 dari Non Simpatisan Partai. Sekarang saya di barisan AMIN 01. Saya yakin ada jutaan bahkan puluhan juta  pemilih Prabowo 2019 dari Non Simpatisan Partai yg saat ini mutlak memilih AMIN 01. Kenapa? Ya karena sudah muak dengan rezim Jokowi.";0;0;0;1;in;1597965264250773504;1733394599945879947;WongCilacap99;https://twitter.com/WongCilacap99/status/1733502722400498147
Sat Dec 09 15:03:48 +0000 2023;1733502714473246939;"Prabowo diakui sosok pemimpin berdaulat untuk Indonesia. xsq  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/eNqqVRPeH0";0;0;0;0;in;326270868;1733502714473246939;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502714473246939
Sat Dec 09 15:03:47 +0000 2023;1733502709482025205;"@Tjel0up Kasian KIM, udah banyak2 ngumpulin partai, yg nempel Prabowo cuma dari Gerindra aj";1;0;0;1;in;1336862676983562240;1733499978465919349;GaTypoLagi;https://twitter.com/GaTypoLagi/status/1733502709482025205
Sat Dec 09 15:03:37 +0000 2023;1733502667702554670;"@AHT1970 @msaid_didu Menang atau kalah itu biasa dalam kompetisi. Pak Prabowo sudah berpengalaman kalah. Jiwanya ksatria. Tak ada dendam atau sakit hati. Kita semua bersaudara. Beda pilihan capres itu biasa.  #PrabowoGibran2024";0;0;0;0;in;1603654839551922176;1733046035134685654;CheppyRosadi;https://twitter.com/CheppyRosadi/status/1733502667702554670
Sat Dec 09 15:03:28 +0000 2023;1733502629207327222;"Orang2 mau PakbowoKita PilihannyaKita karena mendukung inovasi dan kedepan dan mau mengerti aspirasi masyarakat.  #AkuRelawanPrabowoGibran #KitaMudaBeraniKeren SerunyaBareng AyahbowoGibran @prabowo @gerindra";0;0;0;0;in;1711340108069359616;1733502629207327222;proprabbali;https://twitter.com/proprabbali/status/1733502629207327222
Sat Dec 09 15:03:43 +0000 2023;1733502692344131596;"Partai Demokrat: Prabowo Bersama Presiden ke-6 dan ke-7, Bisa Jadi Presiden ke-8. \sf  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/3yH5AUQjOV";0;0;0;0;in;326270868;1733502692344131596;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502692344131596
Sat Dec 09 15:03:35 +0000 2023;1733502660928733683;"Komitmen dukung Prabowo, AHY pastikan hadiri pertemuan ketum KIM. vlc  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/jY7tc0Xx4O";0;0;0;0;in;326270868;1733502660928733683;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502660928733683
Sat Dec 09 15:03:35 +0000 2023;1733502659402014762;"Pelaku Industri Rokok Dukung Pemilu 2024 Berlangsung Damai https://t.co/PAXfWzKnHA";0;0;0;0;in;775871402;1733502659402014762;BeritaNTB;https://twitter.com/BeritaNTB/status/1733502659402014762
Sat Dec 09 15:03:33 +0000 2023;1733502649734242366;"Sikap tegas Prabowo bawa keunggulan di Jawa Barat. x\\  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/AGP1HLjGYy";0;0;0;0;in;326270868;1733502649734242366;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502649734242366
Sat Dec 09 15:03:28 +0000 2023;1733502630146777472;"AHY: Kami siap menangkan Prabowo, Demokrat bangkit di 2024. _kg  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/vmWdWMRNEX";0;0;0;0;in;326270868;1733502630146777472;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502630146777472
Sat Dec 09 15:03:40 +0000 2023;1733502681053098011;"AHY Yakin Prabowo Pemimpin Yang Prioritaskan Kepentingan Bangsa. htt  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/mXvDrFQxE0";0;0;0;0;in;326270868;1733502681053098011;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502681053098011
Sat Dec 09 15:03:26 +0000 2023;1733502619665256632;"AHY akan berjuang menangkan Prabowo, siapa pun cawapresnya. dhc  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/kDCSzx16Ln";0;0;0;0;in;326270868;1733502619665256632;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502619665256632
Sat Dec 09 15:03:23 +0000 2023;1733502608877461528;"Cawapres KIM Wewenang Mutlak Capres, AHY: Demokrat Usulkan Khofifah Cawapres Prabowo.. yjg  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/79685vQ5qo";0;0;0;0;in;326270868;1733502608877461528;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502608877461528
Sat Dec 09 15:03:21 +0000 2023;1733502598291091947;"Prabowo ulang tahun, AHY doakan Agar menjadi Presiden 2024.. lrc  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/D0SccUObcq";0;0;0;0;in;326270868;1733502598291091947;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502598291091947
Sat Dec 09 15:03:20 +0000 2023;1733502597083140222;"Debat Capres: TKN Prabowo Gibran Sebut Hanya Panelis Berhak Mengkritik https://t.co/UlKdAV8kO8 #beritajogja #jogja #jogjaistimewa https://t.co/csRlnFI3ts";0;0;0;0;in;118371948;1733502597083140222;Harian_Jogja;https://twitter.com/Harian_Jogja/status/1733502597083140222
Sat Dec 09 15:03:16 +0000 2023;1733502579265700200;"Basis lama kembali, elektabilitas Prabowo makin solid jelang pilpres 2024. dq`  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/AHgWD3Ph4M";0;0;0;0;in;326270868;1733502579265700200;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502579265700200
Sat Dec 09 15:03:15 +0000 2023;1733502576677863731;"Gala Premiere Film “Indonesia Dari Timur” Dihadiri Prabowo Subianto https://t.co/1SAxeyOC4G";0;0;0;0;in;1142559338;1733502576677863731;wartabuanaid;https://twitter.com/wartabuanaid/status/1733502576677863731
Sat Dec 09 15:03:15 +0000 2023;1733502575918641540;"@ZulkifliLubis69 @prabowo @aniesbaswedan @cakimiNOW Jangan gitu, umurnya baru 70an";0;0;0;0;in;315040271;1733466085645828515;PrayForPredator;https://twitter.com/PrayForPredator/status/1733502575918641540
Sat Dec 09 15:03:11 +0000 2023;1733502559841833397;"Hadiri Perayaan Ultah Prabowo, AHY: Semoga Beliau Terpilih Menjadi Presiden 2024. vwt  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/bBnJSSLRYR";0;0;0;0;in;326270868;1733502559841833397;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502559841833397
Sat Dec 09 15:03:07 +0000 2023;1733502541026177364;"AHY optimis Prabowo akan wujudkan perubahan pada Indonesia. ^lb  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/2KmmkboQMA";0;0;0;0;in;326270868;1733502541026177364;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502541026177364
Sat Dec 09 15:03:06 +0000 2023;1733502538610250029;"@henrysubiakto Ikrar Nusa Bhakti, tidak menganalisa atau memprediksi nanti kalo Prabowo menang akan berkhianat, tapi mengharap..sekali lagi mengharap, apabila Prabowo menang akan berkhianat pd Jokowi. Harapan kotor.";0;0;0;0;in;2270700511;1733459398146793766;TriSartopo;https://twitter.com/TriSartopo/status/1733502538610250029
Sat Dec 09 15:03:02 +0000 2023;1733502522386743485;"Demokrat Sumsel siap menangkan pasangan Prabowo-Gibran di pilpres 2024. srj  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/eHwn1V02Dj";0;0;0;0;in;326270868;1733502522386743485;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502522386743485
Sat Dec 09 15:03:00 +0000 2023;1733502513901699236;"Jayapura. Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo dan Panglima Jenderal TNI Agus Subiyanto melakukan bhakti sosial dan bhakti kesehatan dalam kunjungan kerja di Jayapura, Papua.  @divisihumaspolri @spripim.polri https://t.co/BV3d03iGTE";0;0;0;0;in;1579296009188167680;1733502513901699236;Sekgedebage;https://twitter.com/Sekgedebage/status/1733502513901699236
Sat Dec 09 15:02:55 +0000 2023;1733502489486573989;"Demokrat siap terdepan menangkan Prabowo-Gibran di pilpres 2024. ddv  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/sEeBqpPXcD";0;0;0;0;in;326270868;1733502489486573989;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502489486573989
Sat Dec 09 15:02:54 +0000 2023;1733502485955035584;"@bangkukosong31 @prabowo Dia yang gitu gw yang malu loh asli wkwkwk!";0;0;1;1;in;1645749987127754752;1733397814204670092;cheatxiiizn;https://twitter.com/cheatxiiizn/status/1733502485955035584
Sat Dec 09 15:02:25 +0000 2023;1733502365159018620;"AHY optimis Partai Demokrat punya kans yang baik di pemilu 2024. _m^  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/1UKSQwaeBA";0;0;0;0;in;326270868;1733502365159018620;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502365159018620
Sat Dec 09 15:02:50 +0000 2023;1733502469601403354;"Beri pujian ke AHY, Prabowo: Pemimpin yang hebat untuk bangsa Indonesia. jju  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/GNsJ6Q7Aac";0;0;0;0;in;326270868;1733502469601403354;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502469601403354
Sat Dec 09 15:02:47 +0000 2023;1733502459472167110;"Elektabilitas tembus 45 persen, AHY: Prabowo bisa menang satu putaran. ht`  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/4kIDNwRr1T";0;0;0;0;in;326270868;1733502459472167110;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502459472167110
Sat Dec 09 15:02:40 +0000 2023;1733502427536437701;"Kopdar Bareng Alam Ganjar dan Keponakan Prabowo, Mutiara Baswedan: Kami Tetap Berteman https://t.co/EvO5SOBWlU";0;0;0;0;in;1662344532627976192;1733502427536437701;geloradotnews;https://twitter.com/geloradotnews/status/1733502427536437701
Sat Dec 09 15:02:35 +0000 2023;1733502408570159461;"AHY instruksikan Partai Demokrat untuk kampanye di pemilu 2024 damai, santun dan kreatif. ^bv  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/vf44VTHK2S";0;0;0;0;in;326270868;1733502408570159461;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502408570159461
Sat Dec 09 15:02:52 +0000 2023;1733502479281836414;"Jelang pemilu 2024, AHY optimis Demokrat akan bawa perubahan untuk Indonesia. _wj  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/S6UjeI9k0f";0;0;0;0;in;326270868;1733502479281836414;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502479281836414
Sat Dec 09 15:02:50 +0000 2023;1733502469601403354;"Beri pujian ke AHY, Prabowo: Pemimpin yang hebat untuk bangsa Indonesia. jju  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/GNsJ6Q7Aac";0;0;0;0;in;326270868;1733502469601403354;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502469601403354
Sat Dec 09 15:02:35 +0000 2023;1733502408570159461;"AHY instruksikan Partai Demokrat untuk kampanye di pemilu 2024 damai, santun dan kreatif. ^bv  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/vf44VTHK2S";0;0;0;0;in;326270868;1733502408570159461;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502408570159461
Sat Dec 09 15:02:40 +0000 2023;1733502427536437701;"Kopdar Bareng Alam Ganjar dan Keponakan Prabowo, Mutiara Baswedan: Kami Tetap Berteman https://t.co/EvO5SOBWlU";0;0;0;0;in;1662344532627976192;1733502427536437701;geloradotnews;https://twitter.com/geloradotnews/status/1733502427536437701
Sat Dec 09 15:02:47 +0000 2023;1733502459472167110;"Elektabilitas tembus 45 persen, AHY: Prabowo bisa menang satu putaran. ht`  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/4kIDNwRr1T";0;0;0;0;in;326270868;1733502459472167110;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502459472167110
Sat Dec 09 15:02:25 +0000 2023;1733502365159018620;"AHY optimis Partai Demokrat punya kans yang baik di pemilu 2024. _m^  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/1UKSQwaeBA";0;0;0;0;in;326270868;1733502365159018620;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502365159018620
Sat Dec 09 15:02:20 +0000 2023;1733502346108563903;"Dampingi kampanye Prabowo di Tasik, AHY: Kita yakin Indonesia makin maju dan makmur. p_r  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/70SaPULoDl";0;0;0;0;in;326270868;1733502346108563903;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502346108563903
Sat Dec 09 15:02:14 +0000 2023;1733502318870692123;"@yupeey @readuaz Ada pak Prabowo jg";0;0;0;0;in;1491371964874645506;1733500320985342385;Dw99935050Dwi;https://twitter.com/Dw99935050Dwi/status/1733502318870692123
Sat Dec 09 15:02:16 +0000 2023;1733502326139404323;"Prabowo ramal AHY bakal jadi pemimpin di tingkat nasional. nic  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/yvY7wKBLVt";0;0;0;0;in;326270868;1733502326139404323;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502326139404323
Sat Dec 09 15:02:18 +0000 2023;1733502336402927829;"AHY ajak warga Jawa Barat untuk menangkan Prabowo dalam satu putaran. hwo  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/v7u6XPeBAz";0;0;0;0;in;326270868;1733502336402927829;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502336402927829
Sat Dec 09 15:02:13 +0000 2023;1733502315871830168;"AHY: Prabowo selalu memperhatikan rakyat kecil dan turun ke bawah. jks  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/xonAJUimY1";0;0;0;0;in;326270868;1733502315871830168;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502315871830168
Sat Dec 09 15:02:09 +0000 2023;1733502297995718694;"Bawaslu Kabupaten Waropen Menggelar kegiatan Sosialisasi Pengawasan Partisipatif Masyarakat Pada Tahapan Kampanye Pemilu Tahun 2024, yang dilaksanakan di Aula Hotel Merpati, pada tanggal 5 Desember 2023 https://t.co/B6ANKNzPAB";0;0;0;0;in;1623287818377375749;1733502297995718694;BawasluWaropen;https://twitter.com/BawasluWaropen/status/1733502297995718694
Sat Dec 09 15:02:01 +0000 2023;1733502263467884899;"Mahfud Md disemati julukan “Uwa” dari seniman-generasi muda Bandung – Desember https://t.co/GG59uTcsw3";0;0;0;0;in;377844730;1733502263467884899;pemilunetwork;https://twitter.com/pemilunetwork/status/1733502263467884899
Sat Dec 09 15:02:01 +0000 2023;1733502266198634892;"Usai Gabung KIM, Elektabilitas Demokrat dan Prabowo Kian Meningkat. ghe  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/ZlqRXyAZxM";0;0;0;0;in;326270868;1733502266198634892;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502266198634892
Sat Dec 09 15:02:07 +0000 2023;1733502288063553651;"Prabowo prediksi AHY akan jadi pemimpin di tingkat nasional. mky  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/ci2T62Lsib";0;0;0;0;in;326270868;1733502288063553651;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502288063553651
Sat Dec 09 15:01:56 +0000 2023;1733502244727951849;"AHY: Kami siap menangkan Prabowo, Demokrat bangkit di 2024. shf  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/vmWdWMRNEX";0;0;0;0;in;326270868;1733502244727951849;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502244727951849
Sat Dec 09 15:01:54 +0000 2023;1733502234946945153;"@rahmatsn Pak Jokowi melempar kaos macam ninja melempar shuriken. Pak Prabowo melempar kaos kayak melempar granat. https://t.co/ZXqJVMORal";0;0;1;1;in;1347956342682652674;1733374827963224573;asuhan_nemesis;https://twitter.com/asuhan_nemesis/status/1733502234946945153
Sat Dec 09 15:01:54 +0000 2023;1733502233382461721;"Jalankan Instruksi AHY, Demokrat NTB All Out Menangkan Prabowo-Gibran. \bq  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/QldqyN4G7B";0;0;0;0;in;326270868;1733502233382461721;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502233382461721
Sat Dec 09 15:01:49 +0000 2023;1733502213321040125;"Instruksi AHY ke Kader Demokrat: Menangkan Prabowo di Pilpres 2024. vek  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/tCVCKYI1df";0;0;0;0;in;326270868;1733502213321040125;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502213321040125
Sat Dec 09 15:01:47 +0000 2023;1733502204932444427;"@PartaiSocmed Kok pak Agum Gumelar yakin beliau(pak Prabowo) terlibat pelanggaran HAM BERAT ya min.";0;0;0;0;in;1547708453564878848;1733438167423033683;unik_ara;https://twitter.com/unik_ara/status/1733502204932444427
